id_auth;content;type;ana
Jacques-Stephen_Alexis;Compère Général Soleil;PER;
Jacques-Stephen_Alexis;Haïti;LOC;
Jacques-Stephen_Alexis;Jacques;PER;
Jacques-Stephen_Alexis;Stephen Alexis;PER;
Jacques-Stephen_Alexis;Paris;LOC;
Jacques-Stephen_Alexis;Artistes Noirs;ORG;
Jacques-Stephen_Alexis;Prolégomènes;LOC;
Jacques-Stephen_Alexis;Haïtiens;LOC;
Jacques-Stephen_Alexis;L’Espace;PER;
Jacques-Stephen_Alexis;Union des Écrivains Soviétiques;ORG;
Jacques-Stephen_Alexis;Duvalier;PER;
Jacques-Stephen_Alexis;Chine;LOC;
Jacques-Stephen_Alexis;Chi Minh;PER;
Jacques-Stephen_Alexis;Mao;PER;
Jacques-Stephen_Alexis;Cuba;LOC;
Jacques-Stephen_Alexis;Charles Adrien;PER;
Jacques-Stephen_Alexis;Georges;PER;
Jacques-Stephen_Alexis;Guy Béliard;PER;
Jacques-Stephen_Alexis;Hubert Dupuis;PER;
Jacques-Stephen_Alexis;Nouillé;PER;
Jacques-Stephen_Alexis;Max Monroe;PER;
Jacques-Stephen_Alexis;Bombardopolis;LOC;
Jacques-Stephen_Alexis;Alexis;LOC;
Jacques-Stephen_Alexis;Souvenance;LOC;
Jacques-Stephen_Alexis;Jacques;PER;
Jacques-Stephen_Alexis;Stephen Alexis;PER;
Jacques-Stephen_Alexis;Yves Chemla;PER;
Jacques-Stephen_Alexis;Bibliographie;PER;
Jacques-Stephen_Alexis;M. Elisabeth Mudimbe;PER;
Jacques-Stephen_Alexis;Boyi;PER;
Jacques-Stephen_Alexis;Jacques;PER;
Jacques-Stephen_Alexis;Stephen Alexis;PER;
Jacques-Stephen_Alexis;Montréal;LOC;
Jacques-Stephen_Alexis;Humanitas;LOC;
Jacques-Stephen_Alexis;Utilisée;LOC;
Dantes_Bellegarde;Louis;PER;
Dantes_Bellegarde;Marie Dantès Bellegarde;PER;
Dantes_Bellegarde;Port-au-Prince;LOC;
Dantes_Bellegarde;lycée Pétion;LOC;
Dantes_Bellegarde;lycée Pétion;LOC;
Dantes_Bellegarde;La Ronde;PER;
Dantes_Bellegarde;Banque nationale;ORG;
Dantes_Bellegarde;Michel Oreste;PER;
Dantes_Bellegarde;Banque Nationale;ORG;
Dantes_Bellegarde;Dartiguenave;PER;
Dantes_Bellegarde;Bellegarde;PER;
Dantes_Bellegarde;État;LOC;
Dantes_Bellegarde;Léon Laleau;PER;
Dantes_Bellegarde;Jean Price;PER;Jean
Dantes_Bellegarde;Mars;PER;
Dantes_Bellegarde;La Haye;LOC;
Dantes_Bellegarde;Dantès Bellegarde;PER;
Dantes_Bellegarde;Pan Africain;PER;
Dantes_Bellegarde;W.E.B. Du Bois;PER;
Dantes_Bellegarde;Paris;LOC;
Dantes_Bellegarde;Haïti;LOC;
Dantes_Bellegarde;Société des Nations;ORG;
Dantes_Bellegarde;Genève;LOC;
Dantes_Bellegarde;Haïti;LOC;
Dantes_Bellegarde;Vatican;LOC;
Dantes_Bellegarde;Bellegarde;LOC;
Dantes_Bellegarde;Commandeur;PER;
Dantes_Bellegarde;Légion d’honneur;ORG;
Dantes_Bellegarde;Washington;LOC;
Dantes_Bellegarde;D.C.;LOC;
Dantes_Bellegarde;Haïti;LOC;
Dantes_Bellegarde;École Normale;ORG;
Dantes_Bellegarde;Washington;LOC;
Dantes_Bellegarde;Haïti;LOC;
Dantes_Bellegarde;Amérique centrale;LOC;
Dantes_Bellegarde;Amérique;LOC;
Dantes_Bellegarde;Bellegarde;PER;
Dantes_Bellegarde;Port-au-Prince;LOC;
Dantes_Bellegarde;Bellegarde;PER;
Dantes_Bellegarde;Bellegarde;PER;
Dantes_Bellegarde;Haïti;LOC;
Dantes_Bellegarde;la France;LOC;
Dantes_Bellegarde;M. Daniel;PER;
Dantes_Bellegarde;Rops;PER;
Dantes_Bellegarde;Paris;LOC;
Dantes_Bellegarde;M. Sténio Vincent;PER;
Dantes_Bellegarde;M. Léon Laleau;PER;
Dantes_Bellegarde;M. Clément Magloire;PER;
Dantes_Bellegarde;M. Abel Léger;PER;
Dantes_Bellegarde;Price;PER;
Dantes_Bellegarde;Mars;PER;
Dantes_Bellegarde;Haïti;LOC;
Dantes_Bellegarde;Haïti;LOC;
Dantes_Bellegarde;l’;LOC;
Dantes_Bellegarde;Au Service d’Haïti;ORG;
Dantes_Bellegarde;Bellegarde;PER;
Jean-Durosier_Desrivieres;Jean;PER;Jean
Jean-Durosier_Desrivieres;Durosier Desrivières;PER;
Jean-Durosier_Desrivieres;Port-au-Prince;LOC;
Jean-Durosier_Desrivieres;École Normale;ORG;
Jean-Durosier_Desrivieres;Haïti;LOC;
Jean-Durosier_Desrivieres;Guyane;LOC;
Jean-Durosier_Desrivieres;UAG;ORG;
Jean-Durosier_Desrivieres;Martinique;LOC;
Jean-Durosier_Desrivieres;Université Lumière;LOC;
Jean-Durosier_Desrivieres;Lyon;LOC;
Jean-Durosier_Desrivieres;Georges Castera;PER;
Jean-Durosier_Desrivieres;Caractères;ORG;
Jean-Durosier_Desrivieres;Desrivières;PER;
Jean-Durosier_Desrivieres;Haïti;LOC;
Jean-Durosier_Desrivieres;Conjonction;LOC;
Jean-Durosier_Desrivieres;Orphéus;LOC;
Jean-Durosier_Desrivieres;Bacchanales;LOC;
Jean-Durosier_Desrivieres;Riveneuve Continents;LOC;
Jean-Durosier_Desrivieres;Martinique;LOC;
Jean-Durosier_Desrivieres;s’;LOC;
Jean-Durosier_Desrivieres;Caravane;PER;
Jean-Durosier_Desrivieres;Luberon;LOC;
Jean-Durosier_Desrivieres;Fort-de-France;LOC;
Jean-Durosier_Desrivieres;Théâtre Komédie de Prague;LOC;
Jean-Durosier_Desrivieres;Université Hradec Kralove;LOC;
Jean-Durosier_Desrivieres;Théâtre du Rond;LOC;
Jean-Durosier_Desrivieres;Paris;LOC;
Jean-Durosier_Desrivieres;Desrivières;PER;
Jean-Durosier_Desrivieres;université Lumière;LOC;
Jean-Durosier_Desrivieres;Martinique;LOC;
Jean-Durosier_Desrivieres;Jean;PER;Jean
Jean-Durosier_Desrivieres;Durosier Desrivières;PER;
Jean-Durosier_Desrivieres;Haïti;LOC;
Jean-Durosier_Desrivieres;Europe;LOC;
Jean-Durosier_Desrivieres;Caraïbe;LOC;
Jean-Durosier_Desrivieres;Jean;PER;Jean
Jean-Durosier_Desrivieres;Durosier Desrivières;PER;
Jean-Durosier_Desrivieres;Potomitan;LOC;
Jean-Durosier_Desrivieres;Montray Kréyol;PER;
Jean-Durosier_Desrivieres;Attaché;PER;
Jean-Durosier_Desrivieres;l’Académie de Martinique;PER;
Jean-Durosier_Desrivieres;Mylène Dorcé;PER;
Willems_Edouard;Willems Édouard;PER;
Willems_Edouard;Pétion;LOC;
Willems_Edouard;Ville;LOC;
Willems_Edouard;Haïti;LOC;
Willems_Edouard;DESS;ORG;
Willems_Edouard;université de Paris;ORG;
Willems_Edouard;Sorbonne Nouvelle;LOC;
Willems_Edouard;Faculté de Droit;ORG;
Willems_Edouard;Sciences économiques;ORG;
Willems_Edouard;FDSE;ORG;
Willems_Edouard;Port-au-Prince;LOC;
Willems_Edouard;Droit;LOC;
Willems_Edouard;FDSE;ORG;
Willems_Edouard;Nationales d’;PER;
Willems_Edouard;Willems Édouard;PER;
Willems_Edouard;PNH;ORG;
Willems_Edouard;L’Intemporel;PER;
Willems_Edouard;Souffle Nouveau;PER;
Willems_Edouard;Willems Édouard;PER;
Willems_Edouard;Bureau haïtien;ORG;
Willems_Edouard;BHDA;ORG;
Willems_Edouard;BHDA;ORG;
Willems_Edouard;Angle;ORG;
Willems_Edouard;Le National;ORG;
Willems_Edouard;Cabinet Willems Édouard;PER;
Willems_Edouard;s’;PER;
Willems_Edouard;Willems Édouard;PER;
Willems_Edouard;Jeanie Bogart;PER;
Willems_Edouard;Willems Édouard;PER;
Willems_Edouard;Tantôt c’;PER;
Willems_Edouard;s’;PER;
Willems_Edouard;Willems Édouard;PER;
Willems_Edouard;Pétion;LOC;
Willems_Edouard;Ville;LOC;
Willems_Edouard;Fondation Culture Création »;ORG;
Jan_J._Dominique;Jan J. Dominique;PER;
Jan_J._Dominique;Port-au-Prince;LOC;
Jan_J._Dominique;Haïti;LOC;
Jan_J._Dominique;Québec;LOC;
Jan_J._Dominique;s’;PER;
Jan_J._Dominique;Revenue;PER;
Jan_J._Dominique;Haïti;LOC;
Jan_J._Dominique;Jan J. Dominique;PER;
Jan_J._Dominique;Institut Pédagogique National;ORG;
Jan_J._Dominique;École Normale Supérieure;ORG;
Jan_J._Dominique;Radio Haïti Inter;ORG;
Jan_J._Dominique;Radio Haïti;LOC;
Jan_J._Dominique;Haiti;LOC;
Jan_J._Dominique;Jan J. Dominique;PER;
Jan_J._Dominique;Mémoire;PER;
Jan_J._Dominique;s’;PER;
Jan_J._Dominique;Lili;PER;
Jan_J._Dominique;Paul;PER;
Jan_J._Dominique;Jan J. Dominique s’;PER;
Jan_J._Dominique;Yanick Jean;PER;
Jan_J._Dominique;Haïti;PER;
Jan_J._Dominique;Caraïbes;LOC;
Jan_J._Dominique;Haïti;LOC;
Jan_J._Dominique;l’;LOC;
Jan_J._Dominique;Célestine;LOC;
Jan_J._Dominique;Haïti;LOC;
Jan_J._Dominique;Montréal;LOC;
Jan_J._Dominique;Jan J. Dominique;PER;
Jan_J._Dominique;Mémoire;PER;
Jan_J._Dominique;Québec;LOC;
Jan_J._Dominique;La Célestine;LOC;
Jan_J._Dominique;Récipiendaire;PER;
Jan_J._Dominique;Conseil des Arts du Canada;ORG;
Jan_J._Dominique;L’;ORG;
Jan_J._Dominique;P.E.N.;LOC;
Jan_J._Dominique;Institut Canadien de Québec;LOC;
Jan_J._Dominique;Maison des écrivains à Québec;LOC;
Jan_J._Dominique;L’Amérique;PER;
Jan_J._Dominique;c’;PER;
Jan_J._Dominique;Montréal;LOC;
Jan_J._Dominique;Mémoire;LOC;
Jan_J._Dominique;Joëlle Vitiello;PER;
Jan_J._Dominique;Jan J. Dominique;PER;
Jan_J._Dominique;Port-au-Prince;LOC;
Jan_J._Dominique;Haïti;LOC;
Jan_J._Dominique;Québec;LOC;
Jan_J._Dominique;Haïti;LOC;
Jan_J._Dominique;Jan J. Dominique;PER;
Jan_J._Dominique;Institut Pédagogique National;ORG;
Jan_J._Dominique;École Normale Supérieure;ORG;
Jan_J._Dominique;Radio Haïti Inter;LOC;
Jan_J._Dominique;Radio Haïti;LOC;
Margaret_Papillon;Margaret Papillon;PER;
Margaret_Papillon;Port-au-Prince;LOC;
Margaret_Papillon;Haïti;LOC;
Margaret_Papillon;Albert Desmangles;PER;
Margaret_Papillon;Sidney;PER;
Margaret_Papillon;Albert;PER;
Margaret_Papillon;Coralie;PER;
Margaret_Papillon;Agnès;PER;
Margaret_Papillon;Martial;LOC;
Margaret_Papillon;Lycée Alexandre Dumas;ORG;
Margaret_Papillon;Lycée Français;LOC;
Margaret_Papillon;Haïti;LOC;
Margaret_Papillon;l’Institution Saint;ORG;
Margaret_Papillon;Louis de Gonzague;PER;
Margaret_Papillon;L’;LOC;
Margaret_Papillon;Margaret Papillon;PER;
Margaret_Papillon;Coopération Française;ORG;
Margaret_Papillon;l’Institut Français;LOC;
Margaret_Papillon;Haïti;LOC;
Margaret_Papillon;Marie Saint;PER;
Margaret_Papillon;Dizier;PER;
Margaret_Papillon;Gallimard Jeunesse;PER;
Margaret_Papillon;Institut Français;ORG;
Margaret_Papillon;Haïti;LOC;
Margaret_Papillon;Élie Abécéra;PER;
Margaret_Papillon;Paris;LOC;
Margaret_Papillon;Margaret Papillon;PER;
Margaret_Papillon;Margaret Papillon;PER;
Margaret_Papillon;Amazon;ORG;
Margaret_Papillon;Margaret Papillon;PER;
Margaret_Papillon;Barnes&Noble;LOC;
Emile_Roumer;Émile Roumer;PER;
Emile_Roumer;Jérémie;PER;
Emile_Roumer;José Marti;PER;
Emile_Roumer;s’;PER;
Emile_Roumer;Haïti;LOC;
Emile_Roumer;Dante;PER;
Emile_Roumer;Roumer;PER;
Emile_Roumer;de France;LOC;
Emile_Roumer;Paris;LOC;
Emile_Roumer;Émile Roumer;PER;
Emile_Roumer;Proust;PER;
Emile_Roumer;Chrétien;PER;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Rosaire;PER;
Emile_Roumer;Haïti;LOC;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Marabout;PER;
Emile_Roumer;Choucoune;PER;
Emile_Roumer;Oswald Durand;PER;
Emile_Roumer;Haïti;LOC;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Poèmes d’Haïti;PER;
Emile_Roumer;de France;LOC;
Emile_Roumer;Le Caïman;PER;
Emile_Roumer;Rosaire;PER;
Emile_Roumer;Coucourouge;PER;
Emile_Roumer;Anti;PER;
Emile_Roumer;Singes;PER;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Roumer;PER;
Emile_Roumer;c’;PER;
Emile_Roumer;Morum;PER;
Emile_Roumer;Beluas;LOC;
Emile_Roumer;Cicéron;PER;
Emile_Roumer;Éliezer Pitite;PER;
Emile_Roumer;Caille;PER;
Emile_Roumer;Justin Lhérisson;PER;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Anti;PER;
Emile_Roumer;Singes;LOC;
Emile_Roumer;L’;LOC;
Emile_Roumer;l’Histoire;LOC;
Emile_Roumer;Jean;PER;Jean
Emile_Roumer;Claude Duvalier;PER;
Emile_Roumer;Macaque;LOC;
Emile_Roumer;Tontons;LOC;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Dante;PER;
Emile_Roumer;Haïtiens;LOC;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Marabout;PER;
Emile_Roumer;Roumer;PER;
Emile_Roumer;c’;PER;
Emile_Roumer;Marabout;PER;
Emile_Roumer;Haroldo de Campos;PER;
Emile_Roumer;Haïtiens;LOC;
Emile_Roumer;Brésiliens;LOC;
Emile_Roumer;Pétrarque;PER;
Emile_Roumer;Du Bellay;PER;
Emile_Roumer;Émile Roumer;PER;
Emile_Roumer;Franck Fouché;PER;
Emile_Roumer;Lorca;LOC;
Emile_Roumer;Félix Morisseau;PER;
Emile_Roumer;Leroy;PER;
Emile_Roumer;Théâtre des Nations;LOC;
Emile_Roumer;Paris;LOC;
Emile_Roumer;Antigone;PER;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Othello de Shakespeare;PER;
Emile_Roumer;Lettre;PER;
Emile_Roumer;Wallace;PER;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Besoin;PER;
Emile_Roumer;Shakespeare;PER;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Lan;PER;
Emile_Roumer;Oswald Durand;PER;
Emile_Roumer;Oun;PER;
Emile_Roumer;Zott;PER;
Emile_Roumer;Langue;PER;
Emile_Roumer;Littérature;LOC;
Emile_Roumer;Roumer;PER;
Emile_Roumer;Price;PER;
Emile_Roumer;Mars;PER;
Emile_Roumer;Émile Roumer;PER;
Emile_Roumer;Cheikh Hamidou Kane;PER;
Emile_Roumer;Harlem Renaissance;LOC;
Emile_Roumer;Émile Roumer;PER;
Emile_Roumer;Francfort;LOC;
Emile_Roumer;Jérémie;PER;
Emile_Roumer;Maximilien Laroche;PER;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Bainet;LOC;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;d’;LOC;
Gerald_Bloncourt;s’;PER;
Gerald_Bloncourt;s’;PER;
Gerald_Bloncourt;Jacmel;LOC;
Gerald_Bloncourt;Est;LOC;
Gerald_Bloncourt;Port-au-Prince;LOC;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Jacques;PER;
Gerald_Bloncourt;Stephen Alexis;PER;
Gerald_Bloncourt;Georges Beaufils;PER;
Gerald_Bloncourt;René Depestre;PER;
Gerald_Bloncourt;Gérard Chenet;PER;
Gerald_Bloncourt;Bloncourt;LOC;
Gerald_Bloncourt;Gérald;PER;
Gerald_Bloncourt;Dewitt Peters;PER;
Gerald_Bloncourt;Centre d’;ORG;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Centre;LOC;
Gerald_Bloncourt;Centre;LOC;
Gerald_Bloncourt;André Malraux;PER;
Gerald_Bloncourt;Bloncourt;PER;
Gerald_Bloncourt;Jacques;PER;
Gerald_Bloncourt;Stephen Alexis;PER;
Gerald_Bloncourt;Port-au-Prince;LOC;
Gerald_Bloncourt;Président Elie Lescot;PER;
Gerald_Bloncourt;Bloncourt;PER;
Gerald_Bloncourt;Martinique;LOC;
Gerald_Bloncourt;la France;LOC;
Gerald_Bloncourt;Paris;LOC;
Gerald_Bloncourt;Seine;LOC;
Gerald_Bloncourt;Saint;LOC;
Gerald_Bloncourt;Germain;PER;
Gerald_Bloncourt;Grande Chaumière;LOC;
Gerald_Bloncourt;80 Montparnasse;LOC;
Gerald_Bloncourt;la Ville;LOC;
Gerald_Bloncourt;Paris;LOC;
Gerald_Bloncourt;L’;LOC;
Gerald_Bloncourt;s’;LOC;
Gerald_Bloncourt;c’;PER;
Gerald_Bloncourt;L’;ORG;
Gerald_Bloncourt;L’;LOC;
Gerald_Bloncourt;Garde;LOC;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Duvalier;PER;
Gerald_Bloncourt;Paris;LOC;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;CFDT;ORG;
Gerald_Bloncourt;Magazine;ORG;
Gerald_Bloncourt;Le Nouvel Économiste;ORG;
Gerald_Bloncourt;Le Nouvel Observateur;ORG;
Gerald_Bloncourt;Options;ORG;
Gerald_Bloncourt;Le Peuple;ORG;
Gerald_Bloncourt;Regard;ORG;
Gerald_Bloncourt;Éditions Murales;PER;
Gerald_Bloncourt;la France;LOC;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Paris;LOC;
Gerald_Bloncourt;s’;LOC;
Gerald_Bloncourt;Duvalier ;LOC;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Comité pour la Défense des droits de l’Homme;ORG;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Jean;PER;Jean
Gerald_Bloncourt;Pierre Faye;PER;
Gerald_Bloncourt;Université Philosophique Européenne;ORG;
Gerald_Bloncourt;Guy de Bosschère;PER;
Gerald_Bloncourt;Union des Écrivains de France;ORG;
Gerald_Bloncourt;Féderation Internationale des Écrivains;ORG;
Gerald_Bloncourt;Langue Française;PER;
Gerald_Bloncourt;Jean Métellus;PER;Jean
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Galerie Jean;LOC;
Gerald_Bloncourt;René Jérôme;PER;
Gerald_Bloncourt;États;LOC;
Gerald_Bloncourt;Miami;LOC;
Gerald_Bloncourt;Université de la Nouvelle-Orléans;LOC;
Gerald_Bloncourt;Musée National d’;LOC;
Gerald_Bloncourt;Salon d’;ORG;
Gerald_Bloncourt;Galerie;LOC;
Gerald_Bloncourt;Antoinette Jean;PER;
Gerald_Bloncourt;Paris;LOC;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Bloncourt;LOC;
Gerald_Bloncourt;Nathan;LOC;
Gerald_Bloncourt;Marie;PER;
Gerald_Bloncourt;José Nadal;PER;
Gerald_Bloncourt;Gardère;PER;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;France;LOC;
Gerald_Bloncourt;l’Unesco;LOC;
Gerald_Bloncourt;États-Unis;LOC;
Gerald_Bloncourt;Nouvelle-Orléans;LOC;
Gerald_Bloncourt;Président du;PER;
Gerald_Bloncourt;Comité des Livres;ORG;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Duvalier;LOC;
Gerald_Bloncourt;Bloncourt s’;PER;
Gerald_Bloncourt;Mehdi Lallaoui;PER;
Gerald_Bloncourt;Bourin;LOC;
Gerald_Bloncourt;Paris;LOC;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Michael Löwy;PER;
Gerald_Bloncourt;André Breton;PER;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Éditions Mémoire;ORG;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Paris;LOC;
Gerald_Bloncourt;Gérald;PER;
Gerald_Bloncourt;cimetière du Père Lachaise;LOC;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Haïti;ORG;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Salon;PER;
Gerald_Bloncourt;Haïti;PER;
Gerald_Bloncourt;Paris;LOC;
Gerald_Bloncourt;Thomas C. Spear;PER;
Gerald_Bloncourt;Joëlle Vitiello;PER;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Joëlle Vitiello;PER;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Bainet;LOC;
Gerald_Bloncourt;Haïti;LOC;
Gerald_Bloncourt;Jacmel;LOC;
Gerald_Bloncourt;Sud;LOC;
Gerald_Bloncourt;Est;LOC;
Gerald_Bloncourt;Port-au-Prince;LOC;
Gerald_Bloncourt;Gérald Bloncourt;PER;
Gerald_Bloncourt;Jacques;PER;
Gerald_Bloncourt;Stephen Alexis;PER;
Gerald_Bloncourt;Georges Beaufils;PER;
Gerald_Bloncourt;René Depestre;PER;
Gerald_Bloncourt;Gérard Chenet;PER;
Deita;Mercedes Foucard Guignard;PER;
Deita;Port-de-Paix;LOC;
Deita;Haïti;LOC;
Deita;ASKONNA;ORG;
Deita;Asosyasyon Konbit Natif Natal;PER;
Deita;CHAF;ORG;
Deita;Comité Haïtien;ORG;
Deita;Folklore;ORG;
Deita;Pétion;LOC;
Deita;Ville;LOC;
Deita;Frater Gaétan Mentor;PER;
Claude_C._Pierre;Claude C.;PER;
Claude_C._Pierre;Corail;LOC;
Claude_C._Pierre;Grande Anse;LOC;
Claude_C._Pierre;Haïti;LOC;
Claude_C._Pierre;Jérémie;PER;
Claude_C._Pierre;Collège Saint Louis;ORG;
Claude_C._Pierre;Jérémie;PER;
Claude_C._Pierre;Lycée Alexandre Pétion;LOC;
Claude_C._Pierre;Port-au-Prince;LOC;
Claude_C._Pierre;Institut Français;ORG;
Claude_C._Pierre;Haïti;LOC;
Claude_C._Pierre;Port-au-Prince;LOC;
Claude_C._Pierre;Affaires Internationales;ORG;
Claude_C._Pierre;École Nationale;ORG;
Claude_C._Pierre;Port-au-Prince;LOC;
Claude_C._Pierre;Port-au-Prince;LOC;
Claude_C._Pierre;Canada;LOC;
Claude_C._Pierre;l’Université Laval;LOC;
Claude_C._Pierre;Québec;LOC;
Claude_C._Pierre;université d’Ottawa;ORG;
Claude_C._Pierre;Université du Québec;ORG;
Claude_C._Pierre;Hull;LOC;
Claude_C._Pierre;Université d’;ORG;
Claude_C._Pierre;Claude Pierre;PER;
Claude_C._Pierre;Commission scolaire régionale de l’Outaouais;ORG;
Claude_C._Pierre;École Secondaire;ORG;
Claude_C._Pierre;Polyvalente;ORG;
Claude_C._Pierre;Université d’;ORG;
Claude_C._Pierre;Claude Pierre;PER;
Claude_C._Pierre;Haïti;LOC;
Claude_C._Pierre;Université d’État d’Haïti;ORG;
Claude_C._Pierre;Cité Soleil;LOC;
Claude_C._Pierre;Claude Pierre;PER;
Claude_C._Pierre;l’;LOC;
Claude_C._Pierre;Haïti;LOC;
Claude_C._Pierre;Occident;LOC;
Claude_C._Pierre;Coucou Rouge;LOC;
Claude_C._Pierre;Claude Pierre;PER;
Claude_C._Pierre;Claude C. Pierre;PER;
Claude_C._Pierre;Canada;LOC;
Claude_C._Pierre;Claude C. Pierre;PER;
Jacqueline_Scott-Lemoine;Jacqueline Scott;PER;
Jacqueline_Scott-Lemoine;Port-au-Prince;LOC;
Jacqueline_Scott-Lemoine;Jacqueline Scott;PER;
Jacqueline_Scott-Lemoine;Lemoine;PER;
Jacqueline_Scott-Lemoine;Dakar;LOC;
Jacqueline_Scott-Lemoine;Lucien Lemoine;PER;
Jacqueline_Scott-Lemoine;Sénégal;LOC;
Jacqueline_Scott-Lemoine;Fesman;LOC;
Jacqueline_Scott-Lemoine;Afrique;LOC;
Jacqueline_Scott-Lemoine;Senghor;PER;
Jacqueline_Scott-Lemoine;Sénégal;LOC;
Jacqueline_Scott-Lemoine;Jacqueline;PER;
Jacqueline_Scott-Lemoine;Collège du Sacré;LOC;
Jacqueline_Scott-Lemoine;Coeur;LOC;
Jacqueline_Scott-Lemoine;Filles de la Sagesse;LOC;
Jacqueline_Scott-Lemoine;Lycée de Jeunes Filles;LOC;
Jacqueline_Scott-Lemoine;Haïti;LOC;
Jacqueline_Scott-Lemoine;Jacqueline Scott;PER;
Jacqueline_Scott-Lemoine;Institut Commercial;LOC;
Jacqueline_Scott-Lemoine;Maurice Laroche;PER;
Jacqueline_Scott-Lemoine;Croix Rouge de Port-au-Prince;LOC;
Jacqueline_Scott-Lemoine;Centre d’;ORG;
Jacqueline_Scott-Lemoine;Institut Français;ORG;
Jacqueline_Scott-Lemoine;Haïti;LOC;
Jacqueline_Scott-Lemoine;Conservatoire d’;ORG;
Jacqueline_Scott-Lemoine;Negro spiritual;PER;
Jacqueline_Scott-Lemoine;Yves Jamiaque;PER;
Jacqueline_Scott-Lemoine;Antigone d’Anouilh;PER;
Jacqueline_Scott-Lemoine;l’Ambassade;PER;
Jacqueline_Scott-Lemoine;Haïti;LOC;
Jacqueline_Scott-Lemoine;Paris;LOC;
Jacqueline_Scott-Lemoine;s’;PER;
Jacqueline_Scott-Lemoine;Haïti;LOC;
Jacqueline_Scott-Lemoine;New York;LOC;
Jacqueline_Scott-Lemoine;l’Ambassadeur;PER;
Jacqueline_Scott-Lemoine;Haïti;LOC;
Jacqueline_Scott-Lemoine;Monsieur Charles;PER;
Jacqueline_Scott-Lemoine;Télé Haïti;LOC;
Jacqueline_Scott-Lemoine;Le Club 5;ORG;
Jacqueline_Scott-Lemoine;France;LOC;
Jacqueline_Scott-Lemoine;Certificat;LOC;
Jacqueline_Scott-Lemoine;ORTF;ORG;
Jacqueline_Scott-Lemoine;Office de Radiodiffusion Télévision Française;ORG;
Jacqueline_Scott-Lemoine;Paris;LOC;
Jacqueline_Scott-Lemoine;Louis Aragon;PER;
Jacqueline_Scott-Lemoine;Jean;PER;Jean
Jacqueline_Scott-Lemoine;Marie Serreau;PER;
Jacqueline_Scott-Lemoine;C’;PER;
Jacqueline_Scott-Lemoine;Lucien Lemoine;PER;
Jacqueline_Scott-Lemoine;Paris;LOC;
Jacqueline_Scott-Lemoine;Aimé Césaire;PER;
Jacqueline_Scott-Lemoine;Compagnie du Toucan;ORG;
Jacqueline_Scott-Lemoine;Autriche;LOC;
Jacqueline_Scott-Lemoine;Europe;LOC;
Jacqueline_Scott-Lemoine;Paris;LOC;
Jacqueline_Scott-Lemoine;Théâtre de l’Odéon;LOC;
Jacqueline_Scott-Lemoine;Fesman;LOC;
Jacqueline_Scott-Lemoine;Dakar;LOC;
Jacqueline_Scott-Lemoine;Théâtre Daniel Sorano;LOC;
Jacqueline_Scott-Lemoine;président Senghor;PER;
Jacqueline_Scott-Lemoine;Haïlé Sélassié;PER;
Jacqueline_Scott-Lemoine;Maroc;LOC;
